nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude
       325, 1.627222656E+03, 6.207371826E+02, 3.991754770E+00, 0.000000000E+00
       326, 1.626549316E+03, 6.209208374E+02, 3.991971254E+00, 0.000000000E+00
       327, 1.576147217E+03, 6.346720581E+02, 3.992713451E+00, 0.000000000E+00
       328, 1.622260132E+03, 6.220911255E+02, 3.993283272E+00, 0.000000000E+00
       329, 1.590496704E+03, 6.307570190E+02, 3.993315220E+00, 0.000000000E+00
       330, 1.580953369E+03, 6.333607788E+02, 3.994114876E+00, 0.000000000E+00
       331, 1.562236206E+03, 6.384674072E+02, 3.994457483E+00, 0.000000000E+00
       332, 1.617578735E+03, 6.233682251E+02, 3.994919777E+00, 0.000000000E+00
       333, 1.604509644E+03, 6.269338989E+02, 3.995048523E+00, 0.000000000E+00
       334, 1.604906250E+03, 6.268256836E+02, 3.995164633E+00, 0.000000000E+00
       335, 1.571117798E+03, 6.360442505E+02, 3.995169163E+00, 0.000000000E+00
       336, 1.605682373E+03, 6.266139526E+02, 3.995274544E+00, 0.000000000E+00
       337, 1.614455444E+03, 6.242203979E+02, 3.996332645E+00, 0.000000000E+00
       338, 1.464267090E+03, 6.651964111E+02, 4.010693073E+00, 0.000000000E+00
       339, 1.456963745E+03, 6.671890259E+02, 4.031841755E+00, 0.000000000E+00
       340, 1.443018799E+03, 6.709935913E+02, 4.072263241E+00, 0.000000000E+00
       341, 1.652889893E+03, 6.137343140E+02, 4.107636452E+00, 1.675697565E+00
       342, 1.639887085E+03, 6.172818604E+02, 4.129036903E+00, 1.210621595E+00
       343, 1.433200928E+03, 6.736722412E+02, 4.133701324E+00, 0.000000000E+00
       344, 1.638843750E+03, 6.175665283E+02, 4.142044067E+00, 1.341498613E+00
       345, 1.488574829E+03, 6.585644531E+02, 4.180858135E+00, 1.415058494E+00
       346, 1.487222778E+03, 6.589334106E+02, 4.181379318E+00, 1.417285919E+00
       347, 1.490450195E+03, 6.580529175E+02, 4.181773186E+00, 1.413035631E+00
       348, 1.514578735E+03, 6.514699097E+02, 4.184632778E+00, 1.340454936E+00
       349, 1.635138916E+03, 6.185773315E+02, 4.189152718E+00, 1.761907578E+00
       350, 1.537026733E+03, 6.453453979E+02, 4.189223289E+00, 1.305664659E+00
       351, 1.634286011E+03, 6.188099976E+02, 4.189434528E+00, 1.735579014E+00
       352, 1.537671875E+03, 6.451694336E+02, 4.189443588E+00, 1.305253506E+00
       353, 1.538031250E+03, 6.450713501E+02, 4.189552784E+00, 1.304933190E+00
       354, 1.539913696E+03, 6.445577393E+02, 4.190102100E+00, 1.310312510E+00
       355, 1.631870728E+03, 6.194689331E+02, 4.190240383E+00, 1.668996930E+00
       356, 1.558486938E+03, 6.394903564E+02, 4.191215992E+00, 1.372033358E+00
       357, 1.628008911E+03, 6.205225830E+02, 4.191530704E+00, 1.579133272E+00
       358, 1.627241333E+03, 6.207319946E+02, 4.191747665E+00, 1.567653656E+00
       359, 1.626562256E+03, 6.209172363E+02, 4.191966057E+00, 1.557668924E+00
       360, 1.576156494E+03, 6.346695557E+02, 4.192723274E+00, 1.352228999E+00
       361, 1.622300171E+03, 6.220801392E+02, 4.193268776E+00, 1.496671200E+00
       362, 1.590522095E+03, 6.307501831E+02, 4.193310738E+00, 1.282218099E+00
       363, 1.580895874E+03, 6.333765869E+02, 4.194097042E+00, 1.321019411E+00
       364, 1.562243896E+03, 6.384653320E+02, 4.194421291E+00, 1.366214037E+00
       365, 1.617619629E+03, 6.233570557E+02, 4.194906235E+00, 1.459873915E+00
       366, 1.604497681E+03, 6.269372559E+02, 4.195035934E+00, 1.320114136E+00
       367, 1.571248169E+03, 6.360086670E+02, 4.195128441E+00, 1.354666948E+00
       368, 1.604949463E+03, 6.268139648E+02, 4.195168495E+00, 1.323166728E+00
       369, 1.605826660E+03, 6.265746460E+02, 4.195290565E+00, 1.331660509E+00
       370, 1.614495850E+03, 6.242094116E+02, 4.196318150E+00, 1.427026033E+00
       371, 1.464305176E+03, 6.651860962E+02, 4.210625648E+00, 1.430485129E+00
       372, 1.408760498E+03, 6.803403320E+02, 4.220308304E+00, 0.000000000E+00
       373, 1.406978516E+03, 6.808264771E+02, 4.227540493E+00, 0.000000000E+00
       374, 1.457009766E+03, 6.671765137E+02, 4.231768131E+00, 1.477113485E+00
       375, 1.405739136E+03, 6.811646118E+02, 4.233818054E+00, 0.000000000E+00
       376, 1.640073120E+03, 6.172311401E+02, 4.270641804E+00, 1.142911911E+00
       377, 1.443016724E+03, 6.709942017E+02, 4.272305965E+00, 1.510425568E+00
       378, 1.638859619E+03, 6.175622559E+02, 4.299190044E+00, 1.301674008E+00
       379, 1.384700317E+03, 6.869046631E+02, 4.326314449E+00, 0.000000000E+00
       380, 1.663171753E+03, 6.109291382E+02, 4.327075481E+00, 1.604215980E+00
       381, 1.383038696E+03, 6.873580322E+02, 4.332390785E+00, 0.000000000E+00
       382, 1.433229858E+03, 6.736643677E+02, 4.333544731E+00, 1.511416674E+00
       383, 1.378764526E+03, 6.885241699E+02, 4.338101864E+00, 0.000000000E+00
       384, 1.366831787E+03, 6.917797852E+02, 4.346989155E+00, 0.000000000E+00
       385, 1.361551147E+03, 6.932205200E+02, 4.356938362E+00, 0.000000000E+00
       386, 1.488560425E+03, 6.585684814E+02, 4.380849838E+00, 1.500220895E+00
       387, 1.487237427E+03, 6.589293823E+02, 4.381360531E+00, 1.501872301E+00
       388, 1.711030396E+03, 5.978718262E+02, 4.381505966E+00, 2.008547783E+00
       389, 1.490392212E+03, 6.580686646E+02, 4.381747246E+00, 1.497733593E+00
       390, 1.514587280E+03, 6.514674683E+02, 4.384626865E+00, 1.438366532E+00
       391, 1.635139038E+03, 6.185772095E+02, 4.389152527E+00, 1.875571132E+00
       392, 1.537051880E+03, 6.453384399E+02, 4.389233112E+00, 1.394732714E+00
       393, 1.634298096E+03, 6.188066406E+02, 4.389430523E+00, 1.854716778E+00
       394, 1.537648560E+03, 6.451757202E+02, 4.389435768E+00, 1.393958807E+00
       395, 1.537982788E+03, 6.450845337E+02, 4.389538288E+00, 1.393480182E+00
       396, 1.350803589E+03, 6.961527710E+02, 4.389843941E+00, 0.000000000E+00
       397, 1.539753052E+03, 6.446015015E+02, 4.390055656E+00, 1.398922920E+00
       398, 1.631900635E+03, 6.194608154E+02, 4.390230179E+00, 1.793528080E+00
       399, 1.558503784E+03, 6.394857178E+02, 4.391257286E+00, 1.452659369E+00
       400, 1.628052734E+03, 6.205106812E+02, 4.391516209E+00, 1.707726002E+00
       401, 1.627289307E+03, 6.207189941E+02, 4.391732693E+00, 1.694587946E+00
       402, 1.626627075E+03, 6.208996582E+02, 4.391945362E+00, 1.684644938E+00
       403, 1.576180176E+03, 6.346630859E+02, 4.392709255E+00, 1.453530669E+00
       404, 1.622337036E+03, 6.220700684E+02, 4.393256187E+00, 1.635110855E+00
       405, 1.590500854E+03, 6.307559814E+02, 4.393308640E+00, 1.390589714E+00
       406, 1.580941650E+03, 6.333640137E+02, 4.394091606E+00, 1.429034233E+00
       407, 1.562230713E+03, 6.384689331E+02, 4.394435883E+00, 1.454388380E+00
       408, 1.617663696E+03, 6.233450928E+02, 4.394887924E+00, 1.582434177E+00
       409, 1.604437866E+03, 6.269534912E+02, 4.395029545E+00, 1.422343493E+00
       410, 1.571211792E+03, 6.360184937E+02, 4.395134449E+00, 1.453355908E+00
       411, 1.604910156E+03, 6.268246460E+02, 4.395167351E+00, 1.426139951E+00
       412, 1.605806152E+03, 6.265802002E+02, 4.395292759E+00, 1.435989141E+00
       413, 1.614496704E+03, 6.242091064E+02, 4.396320343E+00, 1.538773537E+00
       414, 1.464319580E+03, 6.651821289E+02, 4.410605907E+00, 1.518964410E+00
       415, 1.640258423E+03, 6.171805420E+02, 4.412543297E+00, 1.252991319E+00
       416, 1.408737183E+03, 6.803466797E+02, 4.420400143E+00, 1.534306049E+00
       417, 1.338592407E+03, 6.994843750E+02, 4.426496506E+00, 0.000000000E+00
       418, 1.407000610E+03, 6.808204956E+02, 4.427459717E+00, 1.525704741E+00
       419, 1.338312988E+03, 6.995606079E+02, 4.427748680E+00, 0.000000000E+00
       420, 1.338097534E+03, 6.996193237E+02, 4.428300381E+00, 0.000000000E+00
       421, 1.457073730E+03, 6.671589966E+02, 4.431608677E+00, 1.560464144E+00
       422, 1.405789673E+03, 6.811508789E+02, 4.433594227E+00, 1.519558668E+00
       423, 1.638849854E+03, 6.175648193E+02, 4.458871841E+00, 1.407499075E+00
       424, 1.326518677E+03, 7.027785034E+02, 4.466238976E+00, 0.000000000E+00
       425, 1.443043091E+03, 6.709870605E+02, 4.472230911E+00, 1.606340766E+00
       426, 1.325184937E+03, 7.031423950E+02, 4.473030090E+00, 0.000000000E+00
       427, 1.323280640E+03, 7.036619263E+02, 4.479667664E+00, 0.000000000E+00
       428, 1.314412842E+03, 7.060812988E+02, 4.511586666E+00, 0.000000000E+00
       429, 1.312086060E+03, 7.067161865E+02, 4.521615505E+00, 0.000000000E+00
       430, 1.384663940E+03, 6.869146729E+02, 4.526460171E+00, 1.545647621E+00
       431, 1.383035034E+03, 6.873590698E+02, 4.532398701E+00, 1.543511510E+00
       432, 1.433258789E+03, 6.736564331E+02, 4.533426285E+00, 1.613158226E+00
       433, 1.308467651E+03, 7.077033691E+02, 4.534764767E+00, 0.000000000E+00
       434, 1.378846924E+03, 6.885017090E+02, 4.538022995E+00, 1.549639940E+00
       435, 1.305410278E+03, 7.085374756E+02, 4.546802998E+00, 0.000000000E+00
       436, 1.366813965E+03, 6.917846680E+02, 4.547081947E+00, 1.556071877E+00
       437, 1.640443237E+03, 6.171301880E+02, 4.554977894E+00, 1.385243416E+00
       438, 1.361522461E+03, 6.932283325E+02, 4.557049274E+00, 1.583653927E+00
       439, 1.301380859E+03, 7.096368408E+02, 4.565766811E+00, 0.000000000E+00
       440, 1.299051270E+03, 7.102723999E+02, 4.573149681E+00, 0.000000000E+00
       441, 1.488583374E+03, 6.585622559E+02, 4.580841064E+00, 1.531143188E+00
       442, 1.487269775E+03, 6.589206543E+02, 4.581347942E+00, 1.532678366E+00
       443, 1.490407227E+03, 6.580646362E+02, 4.581732273E+00, 1.528421640E+00
       444, 1.296869629E+03, 7.108676758E+02, 4.582798481E+00, 0.000000000E+00
       445, 1.514588379E+03, 6.514672241E+02, 4.584625721E+00, 1.470990539E+00
       446, 1.635039673E+03, 6.186044312E+02, 4.589185715E+00, 1.936216116E+00
       447, 1.536973755E+03, 6.453598633E+02, 4.589206219E+00, 1.423217297E+00
       448, 1.537613159E+03, 6.451854248E+02, 4.589423656E+00, 1.422277927E+00
       449, 1.634221924E+03, 6.188275146E+02, 4.589456081E+00, 1.917135477E+00
       450, 1.537971558E+03, 6.450875854E+02, 4.589533329E+00, 1.421953321E+00
       451, 1.350793823E+03, 6.961554565E+02, 4.589980125E+00, 1.642699718E+00
       452, 1.539838501E+03, 6.445782471E+02, 4.590077877E+00, 1.428576708E+00
       453, 1.631909180E+03, 6.194584961E+02, 4.590227604E+00, 1.851198912E+00
       454, 1.558476196E+03, 6.394932861E+02, 4.591190338E+00, 1.483906984E+00
       455, 1.628032715E+03, 6.205161743E+02, 4.591522694E+00, 1.762022257E+00
       456, 1.627287964E+03, 6.207193604E+02, 4.591733456E+00, 1.748623967E+00
       457, 1.626630249E+03, 6.208988037E+02, 4.591944695E+00, 1.739032626E+00
       458, 1.576197876E+03, 6.346582642E+02, 4.592713356E+00, 1.500871658E+00
       459, 1.622348267E+03, 6.220670166E+02, 4.593250751E+00, 1.695405483E+00
       460, 1.590517822E+03, 6.307513428E+02, 4.593309402E+00, 1.437646031E+00
       461, 1.580917480E+03, 6.333706055E+02, 4.594082832E+00, 1.479116440E+00
       462, 1.562256958E+03, 6.384617310E+02, 4.594409466E+00, 1.491290808E+00
       463, 1.617707275E+03, 6.233332520E+02, 4.594869137E+00, 1.644718170E+00
       464, 1.604503052E+03, 6.269357300E+02, 4.595038891E+00, 1.469690800E+00
       465, 1.571321411E+03, 6.359886475E+02, 4.595108509E+00, 1.498205423E+00
       466, 1.604944946E+03, 6.268151245E+02, 4.595167637E+00, 1.473518729E+00
       467, 1.605763550E+03, 6.265918579E+02, 4.595283031E+00, 1.483521700E+00
       468, 1.614501343E+03, 6.242079468E+02, 4.596319675E+00, 1.592635274E+00
       469, 1.293577026E+03, 7.117659302E+02, 4.604320049E+00, 0.000000000E+00
       470, 1.293075317E+03, 7.119028931E+02, 4.607503414E+00, 0.000000000E+00
       471, 1.464322144E+03, 6.651813965E+02, 4.610597610E+00, 1.546795130E+00
       472, 1.291898560E+03, 7.122238770E+02, 4.616546631E+00, 0.000000000E+00
       473, 1.408771362E+03, 6.803374023E+02, 4.620279789E+00, 1.656716108E+00
       474, 1.638861084E+03, 6.175618286E+02, 4.621402264E+00, 1.532626390E+00
       475, 1.338550049E+03, 6.994959106E+02, 4.626660824E+00, 1.754308343E+00
       476, 1.407034790E+03, 6.808111572E+02, 4.627342701E+00, 1.652214885E+00
       477, 1.338295776E+03, 6.995652466E+02, 4.627800465E+00, 1.756969333E+00
       478, 1.338099976E+03, 6.996187134E+02, 4.628300667E+00, 1.761588335E+00
       479, 1.457115845E+03, 6.671475220E+02, 4.631461620E+00, 1.586899281E+00
       480, 1.289697021E+03, 7.128245239E+02, 4.633465767E+00, 0.000000000E+00
       481, 1.405819702E+03, 6.811427002E+02, 4.633503437E+00, 1.646934986E+00
       482, 1.288649658E+03, 7.131102905E+02, 4.641514301E+00, 0.000000000E+00
       483, 1.286392456E+03, 7.137261353E+02, 4.658861637E+00, 0.000000000E+00
       484, 1.326531738E+03, 7.027749634E+02, 4.666238785E+00, 1.923470259E+00
       485, 1.443088501E+03, 6.709746094E+02, 4.672071457E+00, 1.636531830E+00
       486, 1.325171875E+03, 7.031459961E+02, 4.673158646E+00, 1.954565287E+00
       487, 1.284083496E+03, 7.143560791E+02, 4.676605701E+00, 0.000000000E+00
       488, 1.323239380E+03, 7.036731567E+02, 4.679913044E+00, 1.931830645E+00
       489, 1.283451538E+03, 7.145285645E+02, 4.681463718E+00, 0.000000000E+00
       490, 1.277003174E+03, 7.162877808E+02, 4.696154594E+00, 0.000000000E+00
       491, 1.640627075E+03, 6.170799561E+02, 4.698045731E+00, 1.750844002E+00
       492, 1.280790649E+03, 7.152545166E+02, 4.701911449E+00, 0.000000000E+00
       493, 1.277435303E+03, 7.161698608E+02, 4.704080105E+00, 0.000000000E+00
       494, 1.279719849E+03, 7.155466919E+02, 4.710141182E+00, 0.000000000E+00
       495, 1.314397705E+03, 7.060854492E+02, 4.711731911E+00, 1.865123749E+00
       496, 1.278360229E+03, 7.159176025E+02, 4.720589161E+00, 0.000000000E+00
       497, 1.312090332E+03, 7.067149658E+02, 4.721678734E+00, 1.759209394E+00
       498, 1.384650879E+03, 6.869182129E+02, 4.726559162E+00, 1.676877260E+00
       499, 1.383052124E+03, 6.873543701E+02, 4.732376575E+00, 1.674218774E+00
       500, 1.433294189E+03, 6.736467285E+02, 4.733291626E+00, 1.643650293E+00
       501, 1.308439697E+03, 7.077109375E+02, 4.734885693E+00, 1.603236198E+00
       502, 1.378919067E+03, 6.884819946E+02, 4.737915993E+00, 1.689567447E+00
       503, 1.267093628E+03, 7.189914551E+02, 4.745454788E+00, 0.000000000E+00
       504, 1.305427979E+03, 7.085326538E+02, 4.746743679E+00, 1.510903716E+00
       505, 1.366817261E+03, 6.917838135E+02, 4.747057915E+00, 1.725779057E+00
       506, 1.361547363E+03, 6.932215576E+02, 4.756985188E+00, 1.758621693E+00
       507, 1.266030640E+03, 7.192814331E+02, 4.760047913E+00, 0.000000000E+00
       508, 1.301393921E+03, 7.096333008E+02, 4.765802860E+00, 1.322286367E+00
       509, 1.299012207E+03, 7.102830811E+02, 4.773386002E+00, 1.271093845E+00
       510, 1.261976318E+03, 7.203875732E+02, 4.779954910E+00, 0.000000000E+00
       511, 1.264624756E+03, 7.196650391E+02, 4.780177593E+00, 0.000000000E+00
       512, 1.263397339E+03, 7.199998779E+02, 4.780520916E+00, 0.000000000E+00
       513, 1.488596680E+03, 6.585585938E+02, 4.780836105E+00, 1.558053374E+00
       514, 1.487276245E+03, 6.589187622E+02, 4.781344891E+00, 1.559098005E+00
       515, 1.490436401E+03, 6.580566406E+02, 4.781733036E+00, 1.555335879E+00
       516, 1.296841431E+03, 7.108753662E+02, 4.782995701E+00, 1.172319531E+00
       517, 1.514612183E+03, 6.514606934E+02, 4.784584045E+00, 1.497750998E+00
       518, 1.638870728E+03, 6.175591431E+02, 4.786434174E+00, 1.860846996E+00
       519, 1.635039795E+03, 6.186043701E+02, 4.789186001E+00, 2.027241945E+00
       520, 1.537068481E+03, 6.453339844E+02, 4.789236069E+00, 1.451777816E+00
       521, 1.537679199E+03, 6.451673584E+02, 4.789443493E+00, 1.450951099E+00
       522, 1.634233521E+03, 6.188243408E+02, 4.789452076E+00, 2.012022972E+00
       523, 1.538020142E+03, 6.450743408E+02, 4.789547920E+00, 1.450718880E+00
       524, 1.539778076E+03, 6.445947266E+02, 4.790059566E+00, 1.457190275E+00
       525, 1.350803345E+03, 6.961528320E+02, 4.790080070E+00, 1.827945948E+00
       526, 1.631929688E+03, 6.194528809E+02, 4.790219784E+00, 1.934613705E+00
       527, 1.558451172E+03, 6.395001831E+02, 4.791131973E+00, 1.511346936E+00
       528, 1.628020874E+03, 6.205192871E+02, 4.791526318E+00, 1.828798532E+00
       529, 1.627284668E+03, 6.207201538E+02, 4.791734219E+00, 1.809803724E+00
       530, 1.626625000E+03, 6.209001465E+02, 4.791946411E+00, 1.801599503E+00
       531, 1.576188232E+03, 6.346608887E+02, 4.792716026E+00, 1.545631409E+00
       532, 1.622356812E+03, 6.220646973E+02, 4.793245792E+00, 1.759706259E+00
       533, 1.590533081E+03, 6.307471313E+02, 4.793311596E+00, 1.474789262E+00
       534, 1.580830566E+03, 6.333942871E+02, 4.794059277E+00, 1.524654865E+00
       535, 1.562283325E+03, 6.384546509E+02, 4.794378757E+00, 1.522975802E+00
       536, 1.617756470E+03, 6.233198242E+02, 4.794841766E+00, 1.702919722E+00
       537, 1.604551636E+03, 6.269224243E+02, 4.795050621E+00, 1.507619619E+00
       538, 1.571449463E+03, 6.359537964E+02, 4.795060158E+00, 1.539947510E+00
       539, 1.604966675E+03, 6.268091431E+02, 4.795171261E+00, 1.511272430E+00
       540, 1.605723267E+03, 6.266027222E+02, 4.795277596E+00, 1.521515727E+00
       541, 1.614504395E+03, 6.242070923E+02, 4.796311378E+00, 1.639380693E+00
       542, 1.257765259E+03, 7.215365601E+02, 4.799406528E+00, 0.000000000E+00
       543, 1.293591797E+03, 7.117619629E+02, 4.804249287E+00, 1.088956237E+00
       544, 1.256781494E+03, 7.218049927E+02, 4.804592609E+00, 0.000000000E+00
       545, 1.256223389E+03, 7.219572144E+02, 4.806724548E+00, 0.000000000E+00
       546, 1.293077759E+03, 7.119021606E+02, 4.807507515E+00, 1.065454006E+00
       547, 1.464351196E+03, 6.651734619E+02, 4.810561180E+00, 1.567592025E+00
       548, 1.291896973E+03, 7.122243652E+02, 4.816583633E+00, 1.013274431E+00
       549, 1.408788818E+03, 6.803326416E+02, 4.820215702E+00, 1.693701029E+00
       550, 1.249733765E+03, 7.237277832E+02, 4.820725441E+00, 0.000000000E+00
       551, 1.247958984E+03, 7.242119751E+02, 4.825911522E+00, 0.000000000E+00
       552, 1.338559937E+03, 6.994932861E+02, 4.826626778E+00, 1.943054080E+00
       553, 1.407053101E+03, 6.808062134E+02, 4.827280521E+00, 1.690521240E+00
       554, 1.338318970E+03, 6.995590210E+02, 4.827705860E+00, 1.945587873E+00
       555, 1.338133423E+03, 6.996096191E+02, 4.828182697E+00, 1.949742317E+00
       556, 1.457161743E+03, 6.671349487E+02, 4.831353188E+00, 1.608406186E+00
       557, 1.405832520E+03, 6.811392212E+02, 4.833467484E+00, 1.685343027E+00
       558, 1.289684692E+03, 7.128279419E+02, 4.833591461E+00, 9.282212853E-01
       559, 1.243201416E+03, 7.255100098E+02, 4.839982510E+00, 0.000000000E+00
       560, 1.288631104E+03, 7.131154175E+02, 4.841672897E+00, 9.165748954E-01
       561, 1.241067505E+03, 7.260922241E+02, 4.845268726E+00, 0.000000000E+00
       562, 1.235073120E+03, 7.277276001E+02, 4.855703354E+00, 0.000000000E+00
       563, 1.234263550E+03, 7.279485474E+02, 4.857123852E+00, 0.000000000E+00
       564, 1.286367432E+03, 7.137330322E+02, 4.859069824E+00, 8.108486533E-01
       565, 1.233189087E+03, 7.282416992E+02, 4.860867023E+00, 0.000000000E+00
       566, 1.326550537E+03, 7.027697754E+02, 4.866249084E+00, 2.080394506E+00
       567, 1.443108398E+03, 6.709691772E+02, 4.872012615E+00, 1.660497904E+00
       568, 1.325171631E+03, 7.031459961E+02, 4.873262882E+00, 2.108985186E+00
       569, 1.228628296E+03, 7.294859009E+02, 4.876237869E+00, 0.000000000E+00
